location,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,cloudcover_mean,shortwave_radiation_sum
Kolkata,2025-02-19,28.3,20.1,19.3,9.5,31,16.3
Kolkata,2025-02-20,26.9,20.0,4.2,8.1,47,12.65
Kolkata,2025-02-21,29.0,18.5,0.0,8.3,7,18.47
Kolkata,2025-02-22,29.1,19.8,7.1,14.7,40,15.83
Kolkata,2025-02-23,27.7,18.8,6.4,10.3,18,18.04
Kolkata,2025-02-24,28.5,18.7,0.0,5.6,4,18.51
Kolkata,2025-02-25,28.9,19.4,0.0,9.0,14,18.32
Kolkata,2025-02-26,29.4,18.8,0.0,9.0,50,18.82
Kolkata,2025-02-27,29.9,19.4,0.0,9.1,8,18.96
Kolkata,2025-02-28,31.3,20.5,0.0,7.7,34,19.8
Kolkata,2025-03-01,34.3,21.5,0.0,13.5,3,19.91
Kolkata,2025-03-02,34.3,22.5,0.0,10.9,10,19.77
Kolkata,2025-03-03,33.9,23.4,0.0,10.8,54,20.17
Kolkata,2025-03-04,32.8,22.8,0.0,11.6,6,21.15
Kolkata,2025-03-05,32.4,21.5,0.0,10.9,1,21.01
Kolkata,2025-03-06,29.5,20.2,0.0,11.3,0,21.95
Kolkata,2025-03-07,30.8,18.2,0.0,10.6,0,21.9
Kolkata,2025-03-08,32.9,19.5,0.0,12.5,14,20.98
Kolkata,2025-03-09,33.6,22.2,0.0,9.3,18,18.86
Kolkata,2025-03-10,35.4,21.7,0.0,11.2,27,20.01
Kolkata,2025-03-11,34.5,22.4,0.0,13.4,1,21.28
Kolkata,2025-03-12,36.0,21.9,0.0,13.8,0,21.68
Kolkata,2025-03-13,37.1,24.0,0.0,12.5,1,21.51
Kolkata,2025-03-14,37.9,24.5,0.0,10.5,1,21.34
Kolkata,2025-03-15,39.0,25.3,0.0,14.8,8,20.67
Kolkata,2025-03-16,39.6,25.1,12.3,14.5,19,20.94
Kolkata,2025-03-17,37.1,24.9,9.0,15.9,41,19.25
Kolkata,2025-03-18,35.7,24.2,0.0,11.5,17,21.93
Kolkata,2025-03-19,36.8,23.6,0.0,12.6,2,21.33
Kolkata,2025-03-20,34.5,25.5,0.8,14.9,43,18.75
Kolkata,2025-03-21,34.5,22.4,3.5,12.0,59,18.78
Kolkata,2025-03-22,26.1,21.1,8.9,15.7,92,8.49
Kolkata,2025-03-23,28.9,20.6,2.0,7.9,34,18.86
Kolkata,2025-03-24,31.7,20.2,0.0,10.4,5,21.91
Kolkata,2025-03-25,33.2,20.5,0.0,9.7,2,22.65
Kolkata,2025-03-26,36.3,23.1,0.0,13.2,3,22.63
Kolkata,2025-03-27,37.9,24.0,0.0,13.4,0,23.56
Kolkata,2025-03-28,39.6,25.2,0.0,13.3,1,23.73
Kolkata,2025-03-29,38.2,25.7,0.0,12.0,0,23.62
Kolkata,2025-03-30,38.1,25.7,0.0,11.7,34,20.8
Kolkata,2025-03-31,37.3,26.1,0.1,14.7,35,21.45
Kolkata,2025-04-01,37.1,26.0,0.0,13.8,15,21.46
Kolkata,2025-04-02,37.8,25.9,0.1,17.2,26,22.56
Kolkata,2025-04-03,37.8,25.5,0.0,10.5,49,21.72
Kolkata,2025-04-04,33.6,25.6,0.0,9.8,77,10.76
Kolkata,2025-04-05,38.3,25.8,0.0,13.4,5,22.49
Kolkata,2025-04-06,37.5,26.3,1.6,17.1,18,21.81
Kolkata,2025-04-07,36.9,26.0,0.2,17.0,32,19.41
Kolkata,2025-04-08,36.2,26.0,3.1,13.4,30,19.76
Kolkata,2025-04-09,36.0,24.9,3.6,14.6,13,21.6
Kolkata,2025-04-10,35.5,24.0,2.3,15.5,42,21.78
Kolkata,2025-04-11,33.1,23.0,0.0,7.8,61,19.04
Kolkata,2025-04-12,37.7,25.0,9.3,11.1,62,20.57
Kolkata,2025-04-13,34.1,25.2,0.6,9.1,38,23.19
Kolkata,2025-04-14,34.0,24.6,6.4,18.0,51,20.21
Kolkata,2025-04-15,35.4,23.8,0.7,9.6,33,22.41
Kolkata,2025-04-16,34.8,25.2,2.7,13.2,42,19.4
Kolkata,2025-04-17,34.3,23.5,20.2,19.0,41,15.39
Kolkata,2025-04-18,31.7,23.5,8.6,10.5,37,19.48
Kolkata,2025-04-19,31.6,24.2,2.1,8.9,56,16.12
Kolkata,2025-04-20,36.2,26.3,7.7,12.6,36,22.5
Kolkata,2025-04-21,35.9,28.1,0.0,16.8,31,23.61
Kolkata,2025-04-22,36.5,27.7,0.1,17.3,30,23.71
Kolkata,2025-04-23,42.1,27.6,0.0,15.3,1,25.0
Kolkata,2025-04-24,38.3,27.9,0.0,18.7,8,24.02
Kolkata,2025-04-25,39.2,28.3,0.0,18.5,13,22.88
Kolkata,2025-04-26,37.5,27.8,6.1,18.6,22,23.45
Kolkata,2025-04-27,38.1,28.1,0.0,12.3,77,19.72
Kolkata,2025-04-28,31.1,26.4,5.6,10.1,58,15.04
Kolkata,2025-04-29,32.0,23.6,14.3,17.3,30,21.89
Kolkata,2025-04-30,31.3,23.4,2.5,7.6,23,20.13
Kolkata,2025-05-01,31.7,23.3,3.5,18.5,37,23.23
Kolkata,2025-05-02,30.8,22.2,0.0,7.8,13,23.64
Kolkata,2025-05-03,32.8,24.3,2.3,12.9,18,22.84
Kolkata,2025-05-04,31.4,24.6,8.7,9.9,45,20.43
Kolkata,2025-05-05,34.2,24.6,0.1,8.1,20,22.89
Kolkata,2025-05-06,34.5,26.2,9.1,10.0,33,20.27
Kolkata,2025-05-07,35.3,24.9,0.0,10.6,57,22.67
Kolkata,2025-05-08,38.1,27.3,0.0,10.5,39,23.52
Kolkata,2025-05-09,39.1,27.5,0.0,11.2,14,23.61
Kolkata,2025-05-10,39.6,28.2,0.0,11.4,8,23.54
Kolkata,2025-05-11,40.1,28.9,0.0,12.7,18,23.83
Kolkata,2025-05-12,40.0,29.5,1.0,16.4,18,22.7
Kolkata,2025-05-13,38.1,29.3,0.4,13.9,17,22.33
Kolkata,2025-05-14,37.8,28.9,0.1,15.6,34,21.21
Kolkata,2025-05-15,38.0,29.3,3.8,16.6,51,21.66
Kolkata,2025-05-16,36.8,29.0,2.5,14.2,42,21.45
Kolkata,2025-05-17,36.9,28.5,1.1,20.9,49,20.96
Kolkata,2025-05-18,33.9,28.2,3.2,18.7,59,16.47
Kolkata,2025-05-19,36.9,25.7,4.2,12.2,57,20.68
Kolkata,2025-05-20,36.1,26.8,8.3,15.9,77,21.87
Kolkata,2025-05-21,36.9,27.3,7.7,13.7,68,20.7
Kolkata,2025-05-22,33.1,26.2,5.2,12.1,98,19.62
