location,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,cloudcover_mean,shortwave_radiation_sum
Rewa,2024-06-13,43.4,32.7,0.0,22.1,24,24.6
Rewa,2024-06-14,43.0,32.8,0.0,24.8,38,24.76
Rewa,2024-06-15,43.3,32.0,0.0,22.7,25,24.61
Rewa,2024-06-16,43.5,31.9,0.0,22.5,48,24.28
Rewa,2024-06-17,42.5,32.3,0.1,23.8,62,22.71
Rewa,2024-06-18,41.8,31.6,0.4,31.2,81,23.04
Rewa,2024-06-19,40.3,28.4,0.4,26.1,80,20.07
Rewa,2024-06-20,39.0,28.2,2.2,19.4,55,23.63
Rewa,2024-06-21,37.6,26.8,3.8,20.2,57,20.04
Rewa,2024-06-22,35.8,26.3,28.1,16.8,73,16.73
Rewa,2024-06-23,34.3,26.8,21.6,15.0,72,18.97
Rewa,2024-06-24,36.2,26.5,6.1,12.3,88,20.98
Rewa,2024-06-25,37.2,27.7,0.2,14.8,90,23.37
Rewa,2024-06-26,36.8,28.0,1.7,15.6,96,21.33
Rewa,2024-06-27,36.0,26.0,10.7,15.3,99,20.48
Rewa,2024-06-28,33.9,27.0,10.0,15.0,98,17.81
Rewa,2024-06-29,33.5,26.3,16.2,14.0,98,16.35
Rewa,2024-06-30,31.3,25.6,6.0,15.7,95,15.63
Rewa,2024-07-01,30.7,25.7,8.1,23.5,100,9.41
Rewa,2024-07-02,32.6,25.3,3.9,22.8,100,19.08
Rewa,2024-07-03,32.9,26.0,1.3,16.2,100,16.16
Rewa,2024-07-04,31.8,25.6,13.4,13.8,100,14.61
Rewa,2024-07-05,30.9,25.5,13.2,17.6,100,12.65
Rewa,2024-07-06,31.1,26.2,3.4,24.7,100,15.19
Rewa,2024-07-07,32.0,25.1,23.0,16.0,100,15.63
Rewa,2024-07-08,33.2,24.9,2.7,10.8,74,20.72
Rewa,2024-07-09,33.9,25.5,7.2,11.8,62,22.93
Rewa,2024-07-10,34.3,27.4,2.2,14.3,90,19.52
Rewa,2024-07-11,32.8,26.2,5.8,18.4,94,17.42
Rewa,2024-07-12,32.2,25.5,24.4,14.4,99,12.27
Rewa,2024-07-13,31.8,24.3,11.0,12.2,93,15.25
Rewa,2024-07-14,31.8,24.9,5.3,10.5,96,16.61
Rewa,2024-07-15,33.4,25.6,2.0,14.9,61,18.09
Rewa,2024-07-16,33.9,27.0,0.8,19.9,84,21.8
Rewa,2024-07-17,33.0,27.2,4.6,13.5,82,18.83
Rewa,2024-07-18,33.8,26.6,3.0,9.6,72,19.93
Rewa,2024-07-19,34.2,26.6,1.7,14.2,54,20.53
Rewa,2024-07-20,33.5,26.3,3.7,18.7,80,22.61
Rewa,2024-07-21,34.2,27.2,0.6,19.5,96,21.18
Rewa,2024-07-22,32.3,26.9,14.1,15.0,94,16.24
Rewa,2024-07-23,32.6,26.1,15.3,13.9,99,15.39
Rewa,2024-07-24,31.4,25.5,20.8,12.1,100,14.13
Rewa,2024-07-25,32.1,25.3,11.2,10.5,99,15.75
Rewa,2024-07-26,31.9,25.4,18.3,10.7,100,17.53
Rewa,2024-07-27,32.7,25.7,3.8,18.6,99,16.43
Rewa,2024-07-28,33.2,26.5,1.0,23.6,78,19.49
Rewa,2024-07-29,33.8,26.4,0.7,15.4,61,20.71
Rewa,2024-07-30,33.0,25.8,2.9,10.6,86,21.72
Rewa,2024-07-31,31.1,25.8,13.8,15.2,96,14.57
Rewa,2024-08-01,30.9,24.8,18.9,9.2,100,14.58
Rewa,2024-08-02,29.8,24.3,41.0,15.3,98,12.55
Rewa,2024-08-03,29.7,24.2,42.3,20.8,96,14.64
Rewa,2024-08-04,30.4,24.4,23.6,31.7,92,14.95
Rewa,2024-08-05,32.0,24.9,0.8,14.1,81,21.05
Rewa,2024-08-06,30.6,24.9,1.9,16.2,100,16.73
Rewa,2024-08-07,29.8,24.6,13.6,9.1,100,11.75
Rewa,2024-08-08,29.0,24.4,15.1,11.6,100,11.32
Rewa,2024-08-09,29.0,24.9,17.0,16.2,100,10.66
Rewa,2024-08-10,30.2,24.4,4.1,11.6,97,15.91
Rewa,2024-08-11,31.0,24.6,3.8,10.9,99,17.69
Rewa,2024-08-12,30.2,24.6,8.0,11.8,97,14.59
Rewa,2024-08-13,31.0,25.0,7.1,11.3,100,17.87
Rewa,2024-08-14,31.1,25.8,12.4,12.6,100,15.21
Rewa,2024-08-15,31.5,25.0,35.5,10.5,92,17.45
Rewa,2024-08-16,31.9,25.1,10.9,14.1,86,18.67
Rewa,2024-08-17,31.6,23.4,33.7,15.1,87,17.67
Rewa,2024-08-18,30.8,24.9,4.9,9.4,95,14.55
Rewa,2024-08-19,31.1,24.1,18.2,12.7,68,18.01
Rewa,2024-08-20,31.0,24.7,32.6,7.9,98,17.9
Rewa,2024-08-21,30.4,24.7,9.6,7.9,96,15.65
Rewa,2024-08-22,30.6,25.1,14.8,16.2,96,14.23
Rewa,2024-08-23,30.0,24.1,22.9,12.0,98,15.67
Rewa,2024-08-24,28.3,24.3,15.0,18.5,97,9.96
Rewa,2024-08-25,30.8,24.4,13.3,15.6,75,20.01
Rewa,2024-08-26,30.5,24.3,5.2,11.8,65,20.3
Rewa,2024-08-27,29.6,23.5,11.0,13.3,100,15.09
Rewa,2024-08-28,30.7,24.3,0.1,9.2,89,11.57
Rewa,2024-08-29,30.5,24.0,4.4,10.6,80,20.64
Rewa,2024-08-30,31.7,24.5,7.3,10.0,57,20.64
Rewa,2024-08-31,31.2,24.6,1.8,11.7,69,18.91
Rewa,2024-09-01,32.2,24.9,6.1,18.1,96,20.19
Rewa,2024-09-02,31.6,25.7,7.8,17.9,70,20.17
Rewa,2024-09-03,32.4,25.0,0.1,11.8,12,22.54
Rewa,2024-09-04,32.2,25.6,5.3,11.2,64,20.93
Rewa,2024-09-05,29.6,25.1,18.3,8.7,99,12.37
Rewa,2024-09-06,30.8,24.8,1.6,9.9,89,16.86
Rewa,2024-09-07,31.4,24.3,16.4,7.3,80,20.3
Rewa,2024-09-08,31.7,25.0,8.0,15.6,93,19.57
Rewa,2024-09-09,31.0,24.9,18.1,13.7,96,16.17
Rewa,2024-09-10,29.8,24.9,24.2,20.3,100,12.49
Rewa,2024-09-11,29.5,25.2,1.3,25.2,100,11.7
Rewa,2024-09-12,29.6,25.8,5.3,24.2,100,11.33
Rewa,2024-09-13,30.2,24.4,1.1,17.8,69,15.78
Rewa,2024-09-14,30.5,23.4,3.0,16.8,73,18.81
Rewa,2024-09-15,30.2,22.9,0.3,17.1,89,16.6
Rewa,2024-09-16,29.9,25.1,3.6,22.2,94,15.94
Rewa,2024-09-17,25.1,23.7,57.1,36.9,100,3.33
Rewa,2024-09-18,30.6,24.3,0.4,21.1,56,17.68
Rewa,2024-09-19,31.0,23.1,0.0,9.9,27,19.35
Rewa,2024-09-20,31.4,23.7,0.0,8.7,33,18.86
Rewa,2024-09-21,32.3,23.8,0.4,11.4,22,21.01
Rewa,2024-09-22,32.4,24.0,0.0,13.2,30,19.71
Rewa,2024-09-23,33.2,23.9,0.0,10.0,37,20.77
Rewa,2024-09-24,33.2,24.1,0.0,12.1,89,19.07
Rewa,2024-09-25,31.4,25.0,10.5,16.7,93,13.85
Rewa,2024-09-26,28.3,24.4,13.7,15.3,100,12.03
Rewa,2024-09-27,28.5,24.3,19.1,18.9,100,8.07
Rewa,2024-09-28,31.2,24.4,17.8,21.7,98,17.25
Rewa,2024-09-29,31.2,24.2,5.5,13.7,92,15.66
Rewa,2024-09-30,31.0,23.9,1.9,16.8,41,18.13
Rewa,2024-10-01,32.1,24.2,0.0,14.5,19,19.64
Rewa,2024-10-02,33.1,24.2,0.2,20.9,26,19.48
Rewa,2024-10-03,33.3,24.5,0.0,19.9,91,20.5
Rewa,2024-10-04,32.7,23.3,0.0,16.7,22,20.02
Rewa,2024-10-05,31.6,22.9,0.4,14.1,10,18.57
Rewa,2024-10-06,30.8,21.9,0.5,16.9,13,18.67
Rewa,2024-10-07,30.9,21.9,0.2,7.9,11,19.73
Rewa,2024-10-08,31.3,22.0,0.0,7.2,37,19.05
Rewa,2024-10-09,31.6,23.2,0.0,11.5,26,18.92
Rewa,2024-10-10,31.8,23.2,0.0,9.4,41,19.11
Rewa,2024-10-11,31.8,21.6,0.0,8.1,60,19.65
Rewa,2024-10-12,28.7,22.9,0.0,6.3,87,7.82
Rewa,2024-10-13,31.5,22.0,0.0,12.2,42,18.36
Rewa,2024-10-14,31.0,22.6,0.9,10.2,42,17.52
Rewa,2024-10-15,30.5,22.3,0.5,12.9,46,15.87
Rewa,2024-10-16,31.1,22.9,0.0,8.9,47,18.06
Rewa,2024-10-17,31.1,21.0,0.0,9.7,26,19.08
Rewa,2024-10-18,31.2,20.6,0.0,9.8,23,18.67
Rewa,2024-10-19,31.6,19.7,0.0,7.4,13,19.18
Rewa,2024-10-20,31.8,20.5,0.1,8.2,42,12.86
Rewa,2024-10-21,32.2,20.1,0.0,11.6,3,18.37
Rewa,2024-10-22,31.6,19.8,0.0,11.7,4,18.21
Rewa,2024-10-23,31.6,19.6,0.0,15.4,5,18.13
Rewa,2024-10-24,29.8,19.2,0.3,16.4,41,16.16
Rewa,2024-10-25,30.1,21.2,0.0,17.5,23,17.49
Rewa,2024-10-26,30.7,19.9,0.0,16.1,24,17.22
Rewa,2024-10-27,28.5,20.2,1.0,17.4,26,13.03
Rewa,2024-10-28,29.3,21.3,1.6,9.9,44,12.04
Rewa,2024-10-29,30.5,22.5,0.1,9.0,30,14.99
Rewa,2024-10-30,32.4,22.1,0.0,10.2,1,17.47
Rewa,2024-10-31,33.1,20.7,0.0,11.2,1,17.6
Rewa,2024-11-01,32.4,21.1,0.0,12.5,6,16.53
Rewa,2024-11-02,31.2,19.0,0.0,11.7,0,17.55
Rewa,2024-11-03,30.2,17.5,0.0,9.6,0,17.46
Rewa,2024-11-04,29.2,17.0,0.0,8.1,0,17.22
Rewa,2024-11-05,29.2,18.9,0.0,10.8,6,15.83
Rewa,2024-11-06,29.6,18.3,0.0,10.1,2,16.47
Rewa,2024-11-07,29.1,18.4,0.0,7.6,4,15.9
Rewa,2024-11-08,29.1,18.8,0.0,8.2,6,15.27
Rewa,2024-11-09,29.1,18.9,0.0,9.8,5,15.7
Rewa,2024-11-10,29.2,17.9,0.0,10.7,6,15.72
Rewa,2024-11-11,29.0,17.9,0.0,8.3,0,16.28
Rewa,2024-11-12,29.4,17.5,0.0,9.3,0,16.31
Rewa,2024-11-13,29.4,16.2,0.0,9.5,1,16.29
Rewa,2024-11-14,28.7,17.0,0.0,7.5,0,16.34
Rewa,2024-11-15,27.7,16.6,0.0,7.7,41,16.07
Rewa,2024-11-16,28.0,15.5,0.0,9.1,21,15.68
Rewa,2024-11-17,28.0,15.3,0.0,9.3,1,15.94
Rewa,2024-11-18,28.2,14.9,0.0,11.3,8,15.5
Rewa,2024-11-19,26.9,14.7,0.0,9.2,10,14.37
Rewa,2024-11-20,25.0,14.9,0.0,10.5,0,15.78
Rewa,2024-11-21,23.8,12.5,0.0,6.2,0,15.83
Rewa,2024-11-22,23.5,11.9,0.0,7.0,1,15.68
Rewa,2024-11-23,24.4,12.0,0.0,8.9,1,15.48
Rewa,2024-11-24,25.3,12.3,0.0,7.5,15,15.36
Rewa,2024-11-25,25.8,12.8,0.0,6.5,23,15.25
Rewa,2024-11-26,25.7,13.5,0.0,10.5,1,15.15
Rewa,2024-11-27,24.3,12.7,0.0,4.9,0,15.35
Rewa,2024-11-28,24.0,12.9,0.0,9.2,0,15.32
Rewa,2024-11-29,23.9,11.7,0.0,9.9,0,15.34
Rewa,2024-11-30,23.8,11.5,0.0,6.7,19,15.25
Rewa,2024-12-01,23.6,11.9,0.0,6.2,80,15.02
Rewa,2024-12-02,24.4,11.9,0.0,9.2,17,15.11
Rewa,2024-12-03,25.2,12.1,0.0,7.5,0,14.84
Rewa,2024-12-04,26.2,13.4,0.0,7.1,22,14.7
Rewa,2024-12-05,25.0,13.7,0.0,6.9,1,14.63
Rewa,2024-12-06,23.7,12.8,0.0,9.7,13,14.9
Rewa,2024-12-07,24.0,10.1,0.0,7.9,6,14.88
Rewa,2024-12-08,24.8,12.3,0.0,11.5,19,13.62
Rewa,2024-12-09,24.8,13.3,0.0,11.2,10,14.15
Rewa,2024-12-10,21.7,10.2,0.0,8.4,19,14.89
Rewa,2024-12-11,20.7,9.3,0.0,5.5,41,14.8
Rewa,2024-12-12,21.3,8.0,0.0,9.9,21,15.11
Rewa,2024-12-13,21.0,7.1,0.0,9.7,65,15.19
Rewa,2024-12-14,20.3,7.0,0.0,8.0,0,15.21
Rewa,2024-12-15,20.4,6.8,0.0,6.4,0,14.85
Rewa,2024-12-16,21.1,7.2,0.0,5.5,0,14.89
Rewa,2024-12-17,22.2,6.2,0.0,4.7,41,14.73
Rewa,2024-12-18,22.3,8.4,0.0,6.1,0,14.8
Rewa,2024-12-19,23.6,8.4,0.0,9.5,0,14.73
Rewa,2024-12-20,24.5,10.1,0.0,10.3,0,14.3
Rewa,2024-12-21,23.5,11.5,0.0,10.3,5,14.31
Rewa,2024-12-22,22.9,10.1,0.0,10.4,0,14.48
Rewa,2024-12-23,24.6,12.5,0.0,11.9,4,14.18
Rewa,2024-12-24,24.5,13.9,0.0,12.9,20,13.1
Rewa,2024-12-25,23.7,14.5,0.0,10.5,36,10.46
Rewa,2024-12-26,25.3,14.7,0.0,11.8,21,13.29
Rewa,2024-12-27,27.3,15.3,0.0,11.8,4,14.06
Rewa,2024-12-28,20.1,16.8,17.6,12.2,85,3.89
Rewa,2024-12-29,22.7,13.8,0.7,10.0,62,9.0
Rewa,2024-12-30,19.7,10.9,0.0,10.4,3,14.61
Rewa,2024-12-31,19.0,7.9,0.0,6.1,31,13.63
Rewa,2025-01-01,17.9,7.4,0.0,6.0,31,13.63
Rewa,2025-01-02,19.5,6.6,0.0,6.0,27,14.71
Rewa,2025-01-03,21.7,7.5,0.0,7.4,2,15.16
Rewa,2025-01-04,21.2,8.1,0.0,6.9,7,14.99
Rewa,2025-01-05,20.4,7.6,0.0,8.9,92,12.14
Rewa,2025-01-06,22.5,11.7,0.0,8.2,40,14.59
Rewa,2025-01-07,19.0,9.6,0.0,10.7,42,14.1
Rewa,2025-01-08,17.7,9.0,0.0,8.9,33,14.85
Rewa,2025-01-09,19.5,6.6,0.0,6.7,16,15.21
Rewa,2025-01-10,20.5,7.4,0.0,8.2,31,15.51
Rewa,2025-01-11,22.5,8.5,0.0,9.6,2,15.37
Rewa,2025-01-12,21.1,11.2,1.0,10.1,31,10.17
Rewa,2025-01-13,19.6,10.9,0.3,7.0,50,10.8
Rewa,2025-01-14,20.1,7.9,0.0,8.6,12,15.65
Rewa,2025-01-15,21.7,8.3,0.0,7.5,39,15.3
Rewa,2025-01-16,22.0,9.2,0.0,11.1,90,14.9
Rewa,2025-01-17,20.2,10.4,0.0,8.2,41,15.27
Rewa,2025-01-18,21.0,9.0,0.0,6.6,0,16.23
Rewa,2025-01-19,21.4,8.4,0.0,7.4,24,15.71
Rewa,2025-01-20,24.5,10.8,0.0,10.4,5,16.01
Rewa,2025-01-21,24.2,12.2,0.0,9.8,0,16.2
Rewa,2025-01-22,24.5,11.7,0.0,6.4,24,15.2
Rewa,2025-01-23,25.7,11.5,0.0,13.3,2,16.24
Rewa,2025-01-24,23.5,12.9,0.0,9.5,4,16.01
Rewa,2025-01-25,21.4,9.8,0.0,8.6,0,17.4
Rewa,2025-01-26,21.3,9.0,0.0,5.3,0,17.62
Rewa,2025-01-27,21.7,8.0,0.0,7.4,0,17.56
Rewa,2025-01-28,21.7,8.5,0.0,4.9,1,17.75
Rewa,2025-01-29,23.7,9.4,0.0,9.2,12,14.66
Rewa,2025-01-30,26.4,10.6,0.0,7.2,15,17.26
Rewa,2025-01-31,26.5,10.9,0.0,6.0,12,17.45
Rewa,2025-02-01,27.8,12.6,0.0,8.9,13,17.17
Rewa,2025-02-02,26.6,14.5,0.0,11.1,0,17.36
Rewa,2025-02-03,25.2,14.7,0.0,7.1,0,17.29
Rewa,2025-02-04,27.0,13.9,0.0,10.3,75,17.06
Rewa,2025-02-05,27.4,16.1,0.0,11.6,27,16.98
Rewa,2025-02-06,22.4,11.8,0.0,13.4,0,19.08
Rewa,2025-02-07,21.9,9.4,0.0,11.1,0,18.96
Rewa,2025-02-08,22.6,9.3,0.0,8.4,38,18.56
Rewa,2025-02-09,24.7,10.5,0.0,6.2,9,19.0
Rewa,2025-02-10,27.0,10.6,0.0,8.3,14,18.48
Rewa,2025-02-11,27.3,13.2,0.0,7.1,0,18.79
Rewa,2025-02-12,27.7,12.8,0.0,10.0,1,18.96
Rewa,2025-02-13,24.1,11.5,0.0,16.9,0,19.7
Rewa,2025-02-14,25.1,10.6,0.0,15.5,0,19.41
Rewa,2025-02-15,26.7,12.3,0.0,8.1,5,19.02
Rewa,2025-02-16,27.7,14.1,0.0,7.9,1,19.43
Rewa,2025-02-17,27.9,14.7,0.0,10.6,2,18.96
Rewa,2025-02-18,27.5,13.8,0.0,8.7,5,19.16
Rewa,2025-02-19,27.1,15.6,0.0,8.0,7,19.29
Rewa,2025-02-20,28.3,16.0,0.0,10.3,8,18.67
Rewa,2025-02-21,28.8,16.2,0.0,10.8,5,18.75
Rewa,2025-02-22,27.0,15.1,0.0,12.5,1,19.36
Rewa,2025-02-23,25.8,14.7,0.0,9.4,0,20.33
Rewa,2025-02-24,26.3,14.4,0.0,12.4,0,20.55
Rewa,2025-02-25,26.2,13.4,0.0,8.5,13,20.86
Rewa,2025-02-26,26.9,13.6,0.0,7.2,36,20.1
Rewa,2025-02-27,29.4,14.8,0.0,10.2,19,20.34
Rewa,2025-02-28,32.4,18.4,0.0,18.3,90,17.69
Rewa,2025-03-01,32.0,18.2,0.0,18.0,30,19.08
Rewa,2025-03-02,29.7,16.3,0.0,10.7,8,20.33
Rewa,2025-03-03,29.0,17.1,0.0,11.9,6,21.38
Rewa,2025-03-04,30.7,15.5,0.0,19.3,12,20.96
Rewa,2025-03-05,24.9,14.8,0.0,21.4,0,22.68
Rewa,2025-03-06,27.0,12.1,0.0,16.3,0,22.58
Rewa,2025-03-07,28.7,13.0,0.0,11.6,0,22.49
Rewa,2025-03-08,29.5,13.8,0.0,10.2,0,22.35
Rewa,2025-03-09,30.5,14.2,0.0,8.3,0,22.62
Rewa,2025-03-10,31.0,16.5,0.0,11.3,2,22.47
Rewa,2025-03-11,32.3,15.7,0.0,9.2,4,22.28
Rewa,2025-03-12,34.8,18.2,0.0,19.4,11,22.46
Rewa,2025-03-13,34.9,19.0,0.0,14.7,7,21.64
Rewa,2025-03-14,34.5,20.2,0.0,11.1,2,22.17
Rewa,2025-03-15,36.2,19.9,0.0,15.1,14,22.37
Rewa,2025-03-16,34.4,22.0,0.0,18.6,46,19.64
Rewa,2025-03-17,31.8,20.0,0.0,17.3,43,21.93
Rewa,2025-03-18,31.8,19.1,0.0,15.2,40,23.21
Rewa,2025-03-19,33.0,17.1,0.0,14.2,5,22.81
Rewa,2025-03-20,29.2,20.5,2.0,14.8,51,14.75
Rewa,2025-03-21,29.6,19.7,2.4,18.1,49,17.71
Rewa,2025-03-22,31.1,17.7,0.0,14.1,19,22.13
Rewa,2025-03-23,31.4,18.3,0.0,13.2,7,23.76
Rewa,2025-03-24,31.8,16.7,0.0,12.0,0,24.16
Rewa,2025-03-25,32.7,16.6,0.0,9.2,0,24.13
Rewa,2025-03-26,35.9,17.4,0.0,11.7,0,24.26
Rewa,2025-03-27,36.7,18.9,0.0,15.5,0,24.36
Rewa,2025-03-28,35.7,21.5,0.0,15.7,1,23.93
Rewa,2025-03-29,31.3,18.1,0.0,12.1,0,25.44
Rewa,2025-03-30,32.0,15.5,0.0,8.0,0,25.44
Rewa,2025-03-31,33.5,17.7,0.0,8.1,0,24.97
Rewa,2025-04-01,34.4,18.8,0.0,7.8,22,24.79
Rewa,2025-04-02,28.0,20.5,0.4,12.6,92,7.57
Rewa,2025-04-03,32.7,18.9,0.0,13.2,90,15.72
Rewa,2025-04-04,35.3,20.7,0.0,12.9,12,23.77
Rewa,2025-04-05,37.3,19.7,0.0,15.0,2,23.91
Rewa,2025-04-06,37.5,19.6,0.0,18.4,0,25.1
Rewa,2025-04-07,37.2,19.9,0.0,11.3,0,25.21
Rewa,2025-04-08,38.3,22.8,0.0,16.2,8,24.61
Rewa,2025-04-09,37.6,23.8,0.0,17.4,32,22.08
Rewa,2025-04-10,37.4,23.4,0.0,17.1,39,21.74
Rewa,2025-04-11,38.4,22.1,0.0,20.7,8,23.95
Rewa,2025-04-12,38.3,23.2,0.0,28.3,10,24.37
Rewa,2025-04-13,35.0,22.2,0.0,20.0,35,18.05
Rewa,2025-04-14,34.5,22.2,0.3,13.7,15,21.77
Rewa,2025-04-15,35.7,22.4,0.0,11.3,5,24.04
Rewa,2025-04-16,36.4,22.4,0.0,15.1,3,24.53
Rewa,2025-04-17,37.3,22.9,0.0,12.5,2,24.98
Rewa,2025-04-18,41.4,25.1,0.0,20.1,4,24.69
Rewa,2025-04-19,39.0,24.0,0.0,15.1,4,24.36
Rewa,2025-04-20,40.3,25.0,0.0,17.6,0,25.34
Rewa,2025-04-21,40.5,22.6,0.0,15.8,0,26.01
Rewa,2025-04-22,40.4,24.4,0.0,16.2,0,26.47
Rewa,2025-04-23,40.1,23.0,0.0,18.3,0,26.48
Rewa,2025-04-24,40.2,22.6,0.0,12.2,0,26.73
Rewa,2025-04-25,40.9,20.9,0.0,16.7,0,26.4
Rewa,2025-04-26,38.0,22.0,0.0,23.3,44,14.18
Rewa,2025-04-27,38.0,24.2,0.1,22.2,31,21.83
Rewa,2025-04-28,38.0,22.3,0.0,15.9,9,24.26
Rewa,2025-04-29,38.5,23.4,0.0,15.7,20,22.74
Rewa,2025-04-30,37.2,22.9,0.0,17.7,11,23.8
Rewa,2025-05-01,37.4,22.7,0.0,17.8,18,22.76
Rewa,2025-05-02,37.2,22.9,0.0,12.6,10,24.45
Rewa,2025-05-03,38.1,23.9,0.0,18.2,29,22.88
Rewa,2025-05-04,37.4,23.6,0.0,17.1,37,24.03
Rewa,2025-05-05,35.9,24.6,0.5,23.2,41,22.6
Rewa,2025-05-06,35.9,22.0,0.0,7.6,15,24.31
Rewa,2025-05-07,36.8,24.2,0.0,18.2,17,23.37
Rewa,2025-05-08,37.0,24.2,0.2,17.0,54,22.7
Rewa,2025-05-09,36.9,24.4,0.0,9.0,46,21.9
Rewa,2025-05-10,38.2,25.6,0.1,14.6,19,23.34
Rewa,2025-05-11,39.3,25.8,0.0,15.5,11,22.86
Rewa,2025-05-12,39.4,27.4,0.0,14.3,16,24.38
Rewa,2025-05-13,40.3,25.4,0.0,16.9,14,24.57
Rewa,2025-05-14,39.5,29.1,0.0,11.2,41,21.73
Rewa,2025-05-15,40.4,28.0,0.0,17.3,42,22.87
Rewa,2025-05-16,40.5,28.0,0.0,14.0,36,21.4
Rewa,2025-05-17,40.6,26.6,0.0,18.2,9,23.27
Rewa,2025-05-18,39.8,27.7,0.1,20.9,21,21.97
Rewa,2025-05-19,40.4,28.1,0.0,17.5,26,22.93
Rewa,2025-05-20,41.0,28.6,0.0,14.8,24,23.17
Rewa,2025-05-21,40.6,29.4,0.0,17.8,29,21.12
Rewa,2025-05-22,37.6,27.1,0.0,17.3,79,22.86
