Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,source_file,Date,Unnamed: 9,Unnamed: 10
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-01.xls,2022-01-01,,
,,,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,,Category Wise- Fuel Wise Generation. 01-Jan-2022,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,Particulars,Monitored Capacity (MW) As ON 01-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-01.xls,2022-01-01,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-01.xls,2022-01-01,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-01.xls,2022-01-01,,
,THERMAL,,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,COAL,203189.5,2970.190000000002,2861.3800000000015,2970.190000000002,2861.3800000000015,803542.1899999997,762851.5899999993,dgr17-2022-01-01.xls,2022-01-01,,
,LIGNITE,6620,102.50000000000003,105.16999999999999,102.50000000000003,105.16999999999999,26637.500000000004,27474.73,dgr17-2022-01-01.xls,2022-01-01,,
,NATURAL GAS,23912.928999999996,127.15999999999995,81.34000000000005,127.15999999999995,81.34000000000005,35619.159999999974,29428.459999999995,dgr17-2022-01-01.xls,2022-01-01,,
,DIESEL,509.70899999999995,0.42,0.36,0.42,0.36,113.42,78.26,dgr17-2022-01-01.xls,2022-01-01,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-01.xls,2022-01-01,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-01.xls,2022-01-01,,
,Total THERMAL,235188.718,3200.270000000002,3048.250000000002,3200.270000000002,3048.250000000002,865921.2699999997,819833.0399999992,dgr17-2022-01-01.xls,2022-01-01,,
,NUCLEAR,,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,NUCLEAR,6780,108.76000000000002,146.67000000000002,108.76000000000002,146.67000000000002,33712.759999999995,34913.93999999999,dgr17-2022-01-01.xls,2022-01-01,,
,HYDRO,,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,HYDRO,46512.22,260.10999999999973,237.1899999999998,260.10999999999973,237.1899999999998,124685.11000000003,126632.17999999998,dgr17-2022-01-01.xls,2022-01-01,,
,BHUTAN IMP.,0,7.279999999999999,1.59,7.279999999999999,1.59,7485.280000000001,7279.709999999999,dgr17-2022-01-01.xls,2022-01-01,,
,Total,288480.93799999997,3576.420000000002,3433.7000000000016,3576.420000000002,3433.7000000000016,1031804.4199999997,988658.8699999991,dgr17-2022-01-01.xls,2022-01-01,,
,,,,,,,,,dgr17-2022-01-01.xls,2022-01-01,,
,https://npp.gov.in   2022/01/04 16:35:19,,,,,,,PAGE 1,dgr17-2022-01-01.xls,2022-01-01,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-02.xls,2022-01-02,,
,,,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,,Category Wise- Fuel Wise Generation. 02-Jan-2022,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,Particulars,Monitored Capacity (MW) As ON 02-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-02.xls,2022-01-02,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-02.xls,2022-01-02,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-02.xls,2022-01-02,,
,THERMAL,,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,COAL,203189.5,2970.190000000002,2758.6499999999987,5940.380000000004,5620.0300000000025,806512.3799999997,765610.24,dgr17-2022-01-02.xls,2022-01-02,,
,LIGNITE,6620,102.50000000000003,107.97999999999998,205.00000000000006,213.15,26740.000000000004,27582.710000000003,dgr17-2022-01-02.xls,2022-01-02,,
,NATURAL GAS,23912.928999999996,127.15999999999995,76.64,254.3199999999999,157.98,35746.32,29505.09999999999,dgr17-2022-01-02.xls,2022-01-02,,
,DIESEL,509.70899999999995,0.42,0.36,0.84,0.72,113.84,78.62,dgr17-2022-01-02.xls,2022-01-02,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-02.xls,2022-01-02,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-02.xls,2022-01-02,,
,Total THERMAL,235188.718,3200.270000000002,2943.6299999999987,6400.540000000004,5991.880000000002,869121.5399999996,822776.6699999999,dgr17-2022-01-02.xls,2022-01-02,,
,NUCLEAR,,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,NUCLEAR,6780,108.76000000000002,138.91999999999996,217.52000000000004,285.59,33821.52,35052.86,dgr17-2022-01-02.xls,2022-01-02,,
,HYDRO,,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,HYDRO,46512.22,260.10999999999973,221.2999999999999,520.2199999999995,458.4899999999999,124945.22000000009,126853.48000000007,dgr17-2022-01-02.xls,2022-01-02,,
,BHUTAN IMP.,0,7.279999999999999,1.44,14.559999999999999,3.0300000000000002,7492.56,7281.15,dgr17-2022-01-02.xls,2022-01-02,,
,Total,288480.93799999997,3576.420000000002,3305.2899999999986,7152.840000000004,6738.990000000002,1035380.8399999997,991964.16,dgr17-2022-01-02.xls,2022-01-02,,
,,,,,,,,,dgr17-2022-01-02.xls,2022-01-02,,
,https://npp.gov.in   2022/01/04 17:26:06,,,,,,,PAGE 1,dgr17-2022-01-02.xls,2022-01-02,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-03.xls,2022-01-03,,
,,,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,,Category Wise- Fuel Wise Generation. 03-Jan-2022,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,Particulars,Monitored Capacity (MW) As ON 03-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-03.xls,2022-01-03,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-03.xls,2022-01-03,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-03.xls,2022-01-03,,
,THERMAL,,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,COAL,203189.5,2963.690000000002,2931.8500000000017,8904.07,8551.879999999996,809476.0699999995,768542.0899999999,dgr17-2022-01-03.xls,2022-01-03,,
,LIGNITE,6620,105.16000000000003,107.45,310.16,320.6,26845.160000000003,27690.160000000003,dgr17-2022-01-03.xls,2022-01-03,,
,NATURAL GAS,23912.928999999996,127.15999999999995,81.57000000000001,381.48000000000013,239.54999999999998,35873.47999999998,29586.669999999995,dgr17-2022-01-03.xls,2022-01-03,,
,DIESEL,509.70899999999995,0.42,0.36,1.26,1.08,114.26,78.98,dgr17-2022-01-03.xls,2022-01-03,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-03.xls,2022-01-03,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-03.xls,2022-01-03,,
,Total THERMAL,235188.718,3196.4300000000017,3121.230000000002,9596.97,9113.109999999995,872317.9699999995,825897.8999999999,dgr17-2022-01-03.xls,2022-01-03,,
,NUCLEAR,,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,NUCLEAR,6780,108.76000000000002,134.13,326.28000000000003,419.72,33930.280000000006,35186.99,dgr17-2022-01-03.xls,2022-01-03,,
,HYDRO,,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,HYDRO,46512.22,260.10999999999973,258.78999999999996,780.33,717.28,125205.33000000003,127112.26999999996,dgr17-2022-01-03.xls,2022-01-03,,
,BHUTAN IMP.,0,7.279999999999999,0.96,21.84,3.99,7499.84,7282.11,dgr17-2022-01-03.xls,2022-01-03,,
,Total,288480.93799999997,3572.5800000000017,3515.110000000002,10725.42,10254.099999999995,1038953.4199999996,995479.2699999999,dgr17-2022-01-03.xls,2022-01-03,,
,,,,,,,,,dgr17-2022-01-03.xls,2022-01-03,,
,https://npp.gov.in   2022/01/05 16:33:21,,,,,,,PAGE 1,dgr17-2022-01-03.xls,2022-01-03,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-04.xls,2022-01-04,,
,,,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,,Category Wise- Fuel Wise Generation. 04-Jan-2022,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,Particulars,Monitored Capacity (MW) As ON 04-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-04.xls,2022-01-04,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-04.xls,2022-01-04,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-04.xls,2022-01-04,,
,THERMAL,,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,COAL,203189.5,2956.690000000002,3039.38,11860.760000000007,11592.85,812432.7600000015,771583.0599999992,dgr17-2022-01-04.xls,2022-01-04,,
,LIGNITE,6620,105.16000000000003,109.83000000000001,415.3200000000001,430.42999999999995,26950.32,27799.99000000001,dgr17-2022-01-04.xls,2022-01-04,,
,NATURAL GAS,23912.928999999996,126.81999999999995,75.02999999999999,508.2999999999998,314.58000000000004,36000.3,29661.699999999993,dgr17-2022-01-04.xls,2022-01-04,,
,DIESEL,509.70899999999995,0.42,0.36,1.68,1.44,114.68,79.34,dgr17-2022-01-04.xls,2022-01-04,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-04.xls,2022-01-04,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-04.xls,2022-01-04,,
,Total THERMAL,235188.718,3189.090000000002,3224.6000000000004,12786.060000000007,12339.300000000001,875507.0600000016,829124.0899999992,dgr17-2022-01-04.xls,2022-01-04,,
,NUCLEAR,,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,NUCLEAR,6780,108.76000000000002,134.34,435.0400000000001,554.06,34039.03999999999,35321.33,dgr17-2022-01-04.xls,2022-01-04,,
,HYDRO,,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,HYDRO,46512.22,260.10999999999973,251.5800000000001,1040.439999999999,968.8599999999999,125465.43999999994,127363.84999999987,dgr17-2022-01-04.xls,2022-01-04,,
,BHUTAN IMP.,0,7.279999999999999,0.92,29.119999999999997,4.91,7507.12,7283.03,dgr17-2022-01-04.xls,2022-01-04,,
,Total,288480.93799999997,3565.240000000002,3611.4400000000005,14290.660000000007,13867.130000000001,1042518.6600000015,999092.299999999,dgr17-2022-01-04.xls,2022-01-04,,
,,,,,,,,,dgr17-2022-01-04.xls,2022-01-04,,
,https://npp.gov.in   2022/01/06 16:35:14,,,,,,,PAGE 1,dgr17-2022-01-04.xls,2022-01-04,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-05.xls,2022-01-05,,
,,,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,,Category Wise- Fuel Wise Generation. 05-Jan-2022,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,Particulars,Monitored Capacity (MW) As ON 05-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-05.xls,2022-01-05,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-05.xls,2022-01-05,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-05.xls,2022-01-05,,
,THERMAL,,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,COAL,203189.5,2961.180000000002,3036.1099999999983,14821.940000000006,14628.959999999997,815393.9399999997,774619.17,dgr17-2022-01-05.xls,2022-01-05,,
,LIGNITE,6620,102.51000000000002,106.41,517.83,536.8399999999999,27052.829999999998,27906.4,dgr17-2022-01-05.xls,2022-01-05,,
,NATURAL GAS,23912.928999999996,126.14999999999995,78.57,634.4499999999998,393.15,36126.45000000002,29740.269999999986,dgr17-2022-01-05.xls,2022-01-05,,
,DIESEL,509.70899999999995,0.42,0.36,2.1,1.7999999999999998,115.10000000000001,79.7,dgr17-2022-01-05.xls,2022-01-05,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-05.xls,2022-01-05,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-05.xls,2022-01-05,,
,Total THERMAL,235188.718,3190.2600000000025,3221.4499999999985,15976.320000000005,15560.749999999996,878697.3199999997,832345.54,dgr17-2022-01-05.xls,2022-01-05,,
,NUCLEAR,,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,NUCLEAR,6780,108.76000000000002,132.24,543.8,686.3000000000002,34147.8,35453.57,dgr17-2022-01-05.xls,2022-01-05,,
,HYDRO,,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,HYDRO,46512.22,260.10999999999973,256.17,1300.5499999999995,1225.0300000000002,125725.55000000005,127620.02,dgr17-2022-01-05.xls,2022-01-05,,
,BHUTAN IMP.,0,7.279999999999999,0.72,36.4,5.63,7514.4,7283.75,dgr17-2022-01-05.xls,2022-01-05,,
,Total,288480.93799999997,3566.4100000000026,3610.5799999999986,17857.070000000007,17477.709999999995,1046085.0699999998,1002702.88,dgr17-2022-01-05.xls,2022-01-05,,
,,,,,,,,,dgr17-2022-01-05.xls,2022-01-05,,
,https://npp.gov.in   2022/01/06 17:17:39,,,,,,,PAGE 1,dgr17-2022-01-05.xls,2022-01-05,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-06.xls,2022-01-06,,
,,,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,,Category Wise- Fuel Wise Generation. 06-Jan-2022,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,Particulars,Monitored Capacity (MW) As ON 06-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-06.xls,2022-01-06,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-06.xls,2022-01-06,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-06.xls,2022-01-06,,
,THERMAL,,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,COAL,203189.5,2961.180000000002,2966.6200000000017,17783.12,17595.579999999984,818355.1200000003,777585.7899999996,dgr17-2022-01-06.xls,2022-01-06,,
,LIGNITE,6620,102.51000000000002,102.28999999999998,620.34,639.1299999999998,27155.339999999997,28008.68999999999,dgr17-2022-01-06.xls,2022-01-06,,
,NATURAL GAS,23912.928999999996,127.15999999999995,77.34000000000002,761.6100000000002,470.49000000000007,36253.609999999986,29817.609999999997,dgr17-2022-01-06.xls,2022-01-06,,
,DIESEL,509.70899999999995,0.42,0.36,2.52,2.1599999999999997,115.52000000000001,80.06,dgr17-2022-01-06.xls,2022-01-06,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-06.xls,2022-01-06,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-06.xls,2022-01-06,,
,Total THERMAL,235188.718,3191.2700000000023,3146.610000000002,19167.59,18707.359999999986,881888.5900000003,835492.1499999996,dgr17-2022-01-06.xls,2022-01-06,,
,NUCLEAR,,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,NUCLEAR,6780,108.76000000000002,121.32,652.5600000000002,807.6200000000001,34256.560000000005,35574.89,dgr17-2022-01-06.xls,2022-01-06,,
,HYDRO,,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,HYDRO,46512.22,260.10999999999973,258.59,1560.66,1483.6199999999994,125985.66000000006,127878.61000000004,dgr17-2022-01-06.xls,2022-01-06,,
,BHUTAN IMP.,0,7.279999999999999,0.72,43.68,6.35,7521.679999999999,7284.469999999999,dgr17-2022-01-06.xls,2022-01-06,,
,Total,288480.93799999997,3567.4200000000023,3527.240000000002,21424.49,21004.949999999983,1049652.4900000005,1006230.1199999996,dgr17-2022-01-06.xls,2022-01-06,,
,,,,,,,,,dgr17-2022-01-06.xls,2022-01-06,,
,https://npp.gov.in   2022/01/07 17:24:07,,,,,,,PAGE 1,dgr17-2022-01-06.xls,2022-01-06,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-07.xls,2022-01-07,,
,,,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,,Category Wise- Fuel Wise Generation. 07-Jan-2022,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,Particulars,Monitored Capacity (MW) As ON 07-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-07.xls,2022-01-07,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-07.xls,2022-01-07,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-07.xls,2022-01-07,,
,THERMAL,,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,COAL,203189.5,2961.180000000002,2962.239999999996,20744.30000000001,20551.15,821316.2999999991,780541.360000001,dgr17-2022-01-07.xls,2022-01-07,,
,LIGNITE,6620,102.51000000000002,104.3,722.8499999999999,743.4299999999998,27257.849999999988,28112.989999999998,dgr17-2022-01-07.xls,2022-01-07,,
,NATURAL GAS,23912.928999999996,127.15999999999995,73.35999999999999,888.7700000000001,543.85,36380.77000000001,29890.969999999998,dgr17-2022-01-07.xls,2022-01-07,,
,DIESEL,509.70899999999995,0.42,0.36,2.94,2.5199999999999996,115.94000000000001,80.42,dgr17-2022-01-07.xls,2022-01-07,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-07.xls,2022-01-07,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-07.xls,2022-01-07,,
,Total THERMAL,235188.718,3191.2700000000023,3140.2599999999966,22358.860000000008,21840.95,885079.859999999,838625.740000001,dgr17-2022-01-07.xls,2022-01-07,,
,NUCLEAR,,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,NUCLEAR,6780,108.76000000000002,109.72,761.32,917.3399999999999,34365.32,35684.61,dgr17-2022-01-07.xls,2022-01-07,,
,HYDRO,,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,HYDRO,46512.22,260.10999999999973,265.0099999999998,1820.7699999999988,1748.630000000001,126245.77000000003,128143.61999999997,dgr17-2022-01-07.xls,2022-01-07,,
,BHUTAN IMP.,0,7.279999999999999,1.26,50.959999999999994,7.609999999999999,7528.959999999999,7285.73,dgr17-2022-01-07.xls,2022-01-07,,
,Total,288480.93799999997,3567.4200000000023,3516.2499999999964,24991.910000000007,24514.530000000002,1053219.909999999,1009739.700000001,dgr17-2022-01-07.xls,2022-01-07,,
,,,,,,,,,dgr17-2022-01-07.xls,2022-01-07,,
,https://npp.gov.in   2022/01/10 17:33:58,,,,,,,PAGE 1,dgr17-2022-01-07.xls,2022-01-07,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-08.xls,2022-01-08,,
,,,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,,Category Wise- Fuel Wise Generation. 08-Jan-2022,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,Particulars,Monitored Capacity (MW) As ON 08-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-08.xls,2022-01-08,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-08.xls,2022-01-08,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-08.xls,2022-01-08,,
,THERMAL,,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,COAL,203189.5,2964.430000000002,2845.3499999999995,23708.730000000018,23396.499999999996,824280.73,783386.7100000005,dgr17-2022-01-08.xls,2022-01-08,,
,LIGNITE,6620,102.51000000000002,96.98000000000002,825.3600000000004,840.4099999999999,27360.36,28209.969999999998,dgr17-2022-01-08.xls,2022-01-08,,
,NATURAL GAS,23912.928999999996,127.15999999999995,69.19,1015.9299999999996,613.0400000000001,36507.93000000001,29960.16,dgr17-2022-01-08.xls,2022-01-08,,
,DIESEL,509.70899999999995,0.42,0.36,3.36,2.8799999999999994,116.36000000000001,80.78,dgr17-2022-01-08.xls,2022-01-08,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-08.xls,2022-01-08,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-08.xls,2022-01-08,,
,Total THERMAL,235188.718,3194.5200000000023,3011.8799999999997,25553.38000000002,24852.829999999998,888274.38,841637.6200000006,dgr17-2022-01-08.xls,2022-01-08,,
,NUCLEAR,,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,NUCLEAR,6780,108.76000000000002,113.16999999999999,870.0800000000002,1030.5100000000002,34474.08000000001,35797.78,dgr17-2022-01-08.xls,2022-01-08,,
,HYDRO,,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,HYDRO,46512.22,260.10999999999973,246.76999999999987,2080.879999999998,1995.4,126505.87999999993,128390.38999999996,dgr17-2022-01-08.xls,2022-01-08,,
,BHUTAN IMP.,0,7.279999999999999,1.01,58.24000000000001,8.62,7536.24,7286.74,dgr17-2022-01-08.xls,2022-01-08,,
,Total,288480.93799999997,3570.6700000000023,3372.83,28562.58000000002,27887.359999999997,1056790.5799999998,1013112.5300000005,dgr17-2022-01-08.xls,2022-01-08,,
,,,,,,,,,dgr17-2022-01-08.xls,2022-01-08,,
,https://npp.gov.in   2022/01/11 16:38:36,,,,,,,PAGE 1,dgr17-2022-01-08.xls,2022-01-08,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-09.xls,2022-01-09,,
,,,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,,Category Wise- Fuel Wise Generation. 09-Jan-2022,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,Particulars,Monitored Capacity (MW) As ON 09-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-09.xls,2022-01-09,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-09.xls,2022-01-09,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-09.xls,2022-01-09,,
,THERMAL,,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,COAL,203189.5,2980.770000000002,2736.8599999999997,26689.49999999999,26133.36000000002,827261.5000000002,786123.5699999998,dgr17-2022-01-09.xls,2022-01-09,,
,LIGNITE,6620,102.51000000000002,92.53000000000002,927.8700000000002,932.9399999999998,27462.870000000006,28302.499999999996,dgr17-2022-01-09.xls,2022-01-09,,
,NATURAL GAS,23912.928999999996,127.15999999999995,67.64000000000001,1143.0900000000001,680.6800000000001,36635.09,30027.79999999999,dgr17-2022-01-09.xls,2022-01-09,,
,DIESEL,509.70899999999995,0.42,0.36,3.78,3.2399999999999993,116.78000000000002,81.14,dgr17-2022-01-09.xls,2022-01-09,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-09.xls,2022-01-09,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-09.xls,2022-01-09,,
,Total THERMAL,235188.718,3210.860000000002,2897.39,28764.239999999987,27750.22000000002,891485.2400000002,844535.0099999999,dgr17-2022-01-09.xls,2022-01-09,,
,NUCLEAR,,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,NUCLEAR,6780,108.76000000000002,120.56000000000003,978.8400000000003,1151.0700000000002,34582.840000000004,35918.340000000004,dgr17-2022-01-09.xls,2022-01-09,,
,HYDRO,,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,HYDRO,46512.22,260.10999999999973,234.14000000000001,2340.9900000000016,2229.539999999998,126765.99,128624.53,dgr17-2022-01-09.xls,2022-01-09,,
,BHUTAN IMP.,0,7.279999999999999,0.81,65.52,9.43,7543.519999999999,7287.549999999999,dgr17-2022-01-09.xls,2022-01-09,,
,Total,288480.93799999997,3587.010000000002,3252.8999999999996,32149.58999999999,31140.260000000017,1060377.5900000003,1016365.4299999999,dgr17-2022-01-09.xls,2022-01-09,,
,,,,,,,,,dgr17-2022-01-09.xls,2022-01-09,,
,https://npp.gov.in   2022/01/12 15:44:24,,,,,,,PAGE 1,dgr17-2022-01-09.xls,2022-01-09,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-01-10.xls,2022-01-10,,
,,,,,,,,,dgr17-2022-01-10.xls,2022-01-10,,
,,Category Wise- Fuel Wise Generation. 10-Jan-2022,,,,,,,dgr17-2022-01-10.xls,2022-01-10,,
,Particulars,Monitored Capacity (MW) As ON 10-Jan-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-01-10.xls,2022-01-10,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-01-10.xls,2022-01-10,,
,1,2,3,4,5,6,7,8,dgr17-2022-01-10.xls,2022-01-10,,
,THERMAL,,,,,,,,dgr17-2022-01-10.xls,2022-01-10,,
,COAL,203189.5,2978.410000000002,2844.0100000000016,29667.910000000014,28977.36999999997,830239.9099999998,788967.5800000002,dgr17-2022-01-10.xls,2022-01-10,,
,LIGNITE,6620,102.51000000000002,94.95999999999998,1030.38,1027.8999999999996,27565.38,28397.46,dgr17-2022-01-10.xls,2022-01-10,,
,NATURAL GAS,23912.928999999996,127.15999999999995,65.18,1270.25,745.8599999999999,36762.25000000001,30092.98,dgr17-2022-01-10.xls,2022-01-10,,
,DIESEL,509.70899999999995,0.42,0.36,4.2,3.599999999999999,117.20000000000002,81.5,dgr17-2022-01-10.xls,2022-01-10,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-01-10.xls,2022-01-10,,
,NAPTHA,701.5799999999999,0,0,0,0,9,0,dgr17-2022-01-10.xls,2022-01-10,,
,Total THERMAL,235188.718,3208.5000000000023,3004.5100000000016,31972.740000000016,30754.729999999967,894693.7399999998,847539.5200000001,dgr17-2022-01-10.xls,2022-01-10,,
,NUCLEAR,,,,,,,,dgr17-2022-01-10.xls,2022-01-10,,
,NUCLEAR,6780,113.21000000000002,122.6,1092.05,1273.67,34696.05,36040.94,dgr17-2022-01-10.xls,2022-01-10,,
,HYDRO,,,,,,,,dgr17-2022-01-10.xls,2022-01-10,,
,HYDRO,46512.22,260.10999999999973,251.86000000000018,2601.099999999999,2481.399999999998,127026.10000000002,128876.38999999994,dgr17-2022-01-10.xls,2022-01-10,,
,BHUTAN IMP.,0,7.279999999999999,1.13,72.8,10.559999999999999,7550.799999999999,7288.68,dgr17-2022-01-10.xls,2022-01-10,,
